(1694563200, 175.61, 176.29, 174.06, 174.37, 17054, 4, 0)
(1694649600, 174.17, 176.06, 174.12, 175.65, 13462, 4, 0)
(1694736000, 175.1, 176.02, 173.8, 174.83, 16462, 4, 0)
(1694995200, 177.96, 179.35, 176.42, 178., 16278, 4, 0)
(1695081600, 178.04, 179.59, 177.11, 179.05, 15513, 4, 0)
(1695168000, 178.65, 178.87, 175.55, 175.87, 21251, 4, 0)
(1695254400, 175.51, 176.27, 173.95, 174.05, 18868, 4, 0)
(1695340800, 174.48, 177.04, 174.03, 174.83, 20014, 4, 0)
(1695600000, 174.52, 176.93, 174.18, 175.46, 43822, 4, 0)
(1695686400, 174.39, 174.66, 171.63, 172.09, 45800, 4, 0)
(1695772800, 172.08, 172.77, 169.03, 170.26, 47977, 4, 0)
(1695859200, 168.79, 172., 168.1, 170.66, 49191, 4, 0)
(1695945600, 171.98, 173.05, 170.33, 171.45, 49758, 4, 0)
(1696204800, 172.98, 174.28, 172.51, 173.27, 51977, 4, 0)
(1696291200, 172.68, 173.61, 170.8, 172.21, 49438, 4, 0)
(1696377600, 172.13, 174.18, 171.83, 173.67, 50282, 4, 0)
(1696464000, 173.98, 175.42, 172.66, 174.92, 48037, 4, 0)
(1696550400, 174.17, 177.97, 173.15, 177.44, 48686, 4, 0)
(1696809600, 176.18, 179.03, 175.79, 178.91, 45237, 4, 0)
(1696896000, 178.47, 179.7, 177.93, 178.2, 46158, 2, 0)
(1696982400, 178.36, 179.64, 177.58, 179.52, 45382, 4, 0)
(1697068800, 179.94, 182.32, 179.02, 180.64, 46500, 4, 0)
(1697155200, 181.47, 181.51, 178.12, 179.04, 48526, 4, 0)
(1697414400, 178.09, 179.04, 176.84, 178.7, 18185, 4, 0)
(1697500800, 176.19, 178.4, 174.79, 177.09, 20421, 1, 0)
(1697587200, 176.42, 177.55, 175.08, 175.69, 24092, 4, 0)
(1697673600, 176.34, 177.82, 175.18, 175.76, 32717, 4, 0)
(1697760000, 174.82, 175.39, 172.62, 172.83, 27445, 4, 0)
(1698019200, 170.98, 173.97, 169.95, 172.89, 24424, 4, 0)
(1698105600, 172.81, 173.64, 171.43, 173.28, 23907, 4, 0)
(1698192000, 171.2, 173.03, 170.62, 171.22, 24717, 4, 0)
(1698278400, 170.7, 171.34, 165.68, 166.87, 28044, 4, 0)
(1698364800, 167.69, 168.93, 166.83, 167.99, 27919, 4, 0)
(1698624000, 169.99, 171.14, 169.03, 170.3, 50276, 4, 0)
(1698710400, 168.59, 170.84, 167.88, 170.83, 48551, 4, 0)
(1698796800, 170.38, 174.2, 170.15, 173.85, 50092, 4, 0)
(1698883200, 175.91, 177.7, 175.76, 177.51, 44677, 4, 0)
(1698969600, 174.54, 176.68, 173.76, 176.64, 47545, 4, 0)
(1699228800, 177.15, 179.41, 176.77, 178.81, 16858, 2, 0)
(1699315200, 179.03, 182.42, 179.02, 181.59, 14643, 0, 0)
(1699401600, 183.2, 183.43, 181.58, 182.93, 16979, 2, 0)
(1699488000, 183.35, 184.1, 181.79, 182.15, 20866, 2, 0)
(1699574400, 184.19, 186.48, 183.52, 186.35, 14226, 1, 0)
(1699833600, 185.35, 185.52, 184.19, 184.7, 42244, 2, 0)
(1699920000, 186.6, 188.1, 186.4, 187.31, 43029, 2, 0)
(1700006400, 188.56, 189.49, 187.77, 187.9, 43329, 1, 0)
(1700092800, 190.08, 190.94, 188.71, 189.62, 44983, 1, 0)
(1700179200, 189.85, 190.12, 188.57, 189.66, 43520, 2, 0)
(1700438400, 191.31, 191.89, 190.42, 191.25, 42969, 2, 0)
(1700524800, 191.21, 191.27, 189.74, 190.55, 42807, 1, 0)
(1700611200, 192.65, 192.92, 190.81, 191.3, 42460, 2, 0)
(1700784000, 190.47, 190.58, 189.24, 189.96, 23366, 2, 0)
(1701043200, 189.61, 190.66, 188.89, 189.78, 38844, 2, 0)
(1701129600, 190.03, 191.06, 189.5, 190.19, 40230, 2, 0)
(1701216000, 191.77, 191.94, 188.96, 189.24, 40289, 2, 0)
(1701302400, 189.93, 190.04, 188.18, 189.86, 41636, 2, 0)
(1701388800, 189.48, 191.55, 189.22, 190.92, 42059, 2, 0)
(1701648000, 189.72, 189.99, 187.44, 189.2, 43128, 2, 0)
(1701734400, 192.07, 194.39, 191.99, 192.99, 45491, 2, 0)
(1701820800, 193.48, 193.75, 192.12, 192.18, 44218, 2, 0)
(1701907200, 194.37, 194.98, 193.87, 194.25, 43609, 2, 0)
(1701993600, 194.07, 195.97, 193.67, 195.89, 13860, 2, 0)
(1702252800, 192.64, 193.4, 191.41, 193.07, 43907, 2, 0)
(1702339200, 192.58, 194.55, 191.72, 194.42, 42723, 2, 0)
(1702425600, 196.15, 197.98, 195.48, 197.3, 44787, 2, 0)
(1702512000, 199.24, 199.58, 196.15, 197.68, 45280, 2, 0)
(1702598400, 197.24, 198.39, 197.01, 197.81, 43085, 2, 0)
(1702857600, 195.44, 196.47, 194.38, 196.18, 42028, 2, 0)
(1702944000, 196.54, 196.94, 195.88, 196.71, 40432, 2, 0)
(1703030400, 196.93, 197.67, 195.13, 195.51, 43400, 2, 0)
(1703116800, 196.92, 197.01, 193.49, 194.89, 45984, 2, 0)
(1703203200, 194.7, 195.3, 192.95, 193.61, 42997, 2, 0)
(1703548800, 193.39, 193.88, 192.82, 192.99, 38604, 2, 0)
(1703635200, 192.57, 193.49, 191.08, 192.85, 41583, 2, 0)
(1703721600, 194.24, 194.64, 193.22, 193.24, 40416, 2, 0)
(1703808000, 194.02, 194.04, 191.72, 192.43, 42820, 2, 0)
(1704153600, 187.72, 188.06, 183.88, 185.44, 47269, 2, 0)
(1704240000, 185.62, 185.85, 183.42, 184.03, 46517, 2, 0)
(1704326400, 182.79, 183.07, 180.87, 181.73, 44644, 2, 0)
(1704412800, 182.47, 182.75, 180.17, 181.11, 46221, 2, 0)
(1704672000, 181.77, 185.43, 181.56, 185.34, 43191, 2, 0)
(1704758400, 183.84, 185., 182.71, 184.97, 44315, 2, 0)
(1704844800, 184.71, 186.39, 183.91, 185.84, 43722, 2, 0)
(1704931200, 186.74, 186.78, 183.62, 185.61, 46704, 2, 0)
(1705017600, 186.45, 186.53, 185.18, 185.84, 44925, 2, 0)
(1705363200, 182.1, 184.23, 180.92, 183.53, 20904, 2, 0)
(1705449600, 180.62, 182.92, 180.29, 182.78, 17807, 2, 0)
(1705536000, 186.78, 189.12, 186.31, 188.56, 18497, 2, 0)
(1705622400, 189.11, 191.93, 188.83, 191.62, 15772, 2, 0)
(1705881600, 193.79, 195.3, 193.02, 193.62, 16712, 2, 0)
(1705968000, 195.03, 195.35, 193.81, 194.97, 12101, 2, 0)
(1706054400, 195.86, 196.33, 194.36, 194.49, 16490, 2, 0)
(1706140800, 195.36, 196.25, 193.1, 193.84, 17912, 2, 0)
(1706227200, 194.2, 194.74, 191.93, 192.15, 15589, 2, 0)
(1706486400, 191.7, 192.19, 189.56, 191.48, 42639, 2, 0)
(1706572800, 191.52, 191.62, 187.46, 187.9, 45224, 2, 0)
(1706659200, 186.34, 186.93, 184.74, 185.02, 49078, 2, 0)
(1706745600, 184.97, 186.89, 184.6, 186.58, 47425, 2, 0)
(1706832000, 181.54, 187.13, 181.42, 186.61, 50959, 2, 0)
(1707091200, 187.24, 189.24, 185.84, 188.11, 45802, 2, 0)
(1707177600, 187.9, 189.12, 187.26, 188.79, 46427, 2, 0)
(1707264000, 190.05, 190.39, 188.6, 189.19, 43697, 2, 0)
(1707350400, 188.89, 189.52, 187.33, 188.13, 41760, 2, 0)
(1707436800, 188.4, 189.98, 188.22, 188.73, 40847, 2, 0)
(1707696000, 188.63, 188.66, 186.78, 187.29, 41519, 2, 0)
(1707782400, 184.65, 186.18, 183.5, 184.79, 44986, 2, 0)
(1707868800, 185.04, 185.08, 182.43, 183.76, 44392, 2, 0)
(1707955200, 183.26, 184.07, 181.43, 183.51, 43546, 2, 0)
(1708041600, 184.02, 184.83, 181.65, 181.95, 44492, 2, 0)
(1708387200, 182.1, 182.1, 179.99, 181.18, 40516, 2, 0)
(1708473600, 182.42, 182.87, 180.65, 182.27, 44302, 2, 0)
(1708560000, 182.75, 184.94, 182.46, 184.31, 44238, 2, 0)
(1708646400, 184.67, 184.7, 182.3, 182.7, 43858, 2, 0)
(1708905600, 181.99, 182.08, 180.65, 181.32, 10819, 2, 0)
(1708992000, 180.84, 183.9, 180., 182.53, 15157, 2, 0)
(1709078400, 181.79, 182.34, 180.12, 180.99, 11089, 2, 0)
(1709164800, 182.09, 182.37, 179.53, 179.99, 14135, 2, 0)
(1709251200, 180.34, 180.41, 177.37, 179.76, 13599, 2, 0)
(1709510400, 176.59, 176.62, 173.78, 175.18, 44210, 2, 0)
(1709596800, 171.57, 171.72, 169.65, 170.05, 44449, 2, 0)
(1709683200, 169.86, 170.34, 168.69, 169.23, 46248, 2, 0)
(1709769600, 169.66, 170.72, 168.49, 169.27, 43248, 2, 0)
(1709856000, 169.46, 173.69, 169.37, 171.32, 47870, 2, 0)
(1710115200, 173.49, 174.36, 172.04, 172.6, 45014, 2, 0)
(1710201600, 172.67, 174.02, 171.01, 173.45, 44459, 2, 0)
(1710288000, 172.81, 172.84, 170.74, 171.28, 41514, 2, 0)
(1710374400, 172.83, 174.3, 172.21, 173.07, 46369, 2, 0)
(1710460800, 171.73, 171.99, 170.29, 171.93, 43343, 2, 0)
(1710720000, 175.88, 177.69, 174.03, 174.06, 32904, 2, 0)
(1710806400, 173.46, 176.6, 173.04, 176.23, 31619, 2, 0)
(1710892800, 175.29, 178.42, 175.08, 177.95, 42221, 2, 0)
(1710979200, 176.71, 177.48, 170.83, 171.31, 45831, 2, 0)
(1711065600, 170.8, 173.04, 170.06, 172.28, 40831, 2, 0)
(1711324800, 170.34, 171.93, 169.44, 171.07, 39973, 2, 0)
(1711411200, 170.01, 171.41, 169.8, 169.87, 31150, 2, 0)
(1711497600, 170.58, 173.59, 170.33, 173.3, 40735, 2, 0)
(1711584000, 171.25, 172.22, 170.51, 171.59, 39632, 2, 0)
(1711929600, 170.73, 171.08, 169.47, 170.02, 7601, 2, 0)
(1712016000, 168.67, 169.32, 168.23, 168.93, 9572, 2, 0)
(1712102400, 168.71, 170.66, 168.7, 169.82, 10912, 2, 0)
(1712188800, 170.29, 171.9, 168.97, 169.17, 13612, 2, 0)
(1712275200, 169.01, 170.37, 168.95, 169.87, 14161, 2, 0)
(1712534400, 168.54, 169.15, 168.23, 168.48, 40189, 2, 0)
(1712620800, 168.58, 170.06, 168.35, 168.95, 41713, 2, 0)
(1712707200, 168.25, 168.68, 167.1, 167.96, 45110, 2, 0)
(1712793600, 168.23, 175.45, 168.16, 175.02, 44115, 2, 0)
(1712880000, 175.53, 178.33, 174.79, 176.4, 47120, 2, 0)
(1713139200, 174.21, 176.59, 172.49, 173.02, 28017, 2, 0)
(1713225600, 172.15, 173.75, 168.27, 169.79, 33204, 2, 0)
(1713312000, 170.09, 170.63, 168.01, 168.47, 25215, 2, 0)
(1713398400, 168.6, 168.6, 166.54, 166.87, 22407, 2, 0)
(1713484800, 165.76, 166.18, 164.06, 165.08, 25091, 2, 0)
(1713744000, 165.94, 167.24, 164.76, 165.81, 15281, 2, 0)
(1713830400, 165.45, 167.04, 165.35, 166.78, 15953, 2, 0)
(1713916800, 166.53, 169.28, 166.53, 168.73, 18431, 2, 0)
(1714003200, 170.05, 170.38, 168.14, 169.96, 21542, 2, 0)
(1714089600, 169.73, 171.32, 169.37, 169.54, 16069, 2, 0)
(1714348800, 174.58, 176.02, 173.11, 173.17, 95187, 2, 0)
(1714435200, 173.14, 174.98, 170.9, 171.27, 92900, 2, 0)
(1714521600, 169.1, 172.7, 169.09, 170.1, 100736, 2, 0)
(1714608000, 171.93, 173.4, 170.88, 172.55, 101298, 2, 0)
(1714694400, 184.99, 185.98, 182.65, 183.47, 112727, 2, 0)
(1714953600, 183.3, 183.78, 180.42, 181.67, 18640, 2, 0)
(1715040000, 183.39, 184.88, 181.31, 182.36, 17367, 2, 0)
(1715126400, 182.64, 183.02, 181.47, 182.91, 12010, 2, 0)
(1715212800, 182.41, 184.64, 182.31, 184.55, 12564, 2, 0)
(1715299200, 184.73, 184.97, 182.13, 183.11, 12438, 2, 0)
(1715558400, 184.9, 187.09, 184.6, 186.52, 93828, 2, 0)
(1715644800, 187.51, 188.11, 186.28, 187.62, 83090, 2, 0)
(1715731200, 187.68, 190.64, 187.37, 189.85, 95355, 2, 0)
(1715817600, 190.46, 191.09, 189.65, 190.11, 87030, 2, 0)
(1715904000, 190.03, 190.8, 189.38, 189.88, 78472, 2, 0)
(1716163200, 189.69, 191.9, 189.41, 190.84, 88502, 2, 0)
(1716249600, 191.48, 192.71, 191.36, 192.56, 83332, 2, 0)
(1716163200, 189.69, 191.9, 189.41, 190.84, 88502, 2, 0)
(1716249600, 191.48, 192.71, 191.36, 192.56, 83332, 2, 0)



(1716163200, 189.69, 191.9, 189.41, 190.84, 88502, 2, 0)
(1716249600, 191.48, 192.71, 191.36, 192.56, 83332, 2, 0)




(1716163200, 189.69, 191.9, 189.41, 190.84, 88502, 2, 0)
(1716249600, 191.48, 192.71, 191.36, 192.56, 83332, 2, 0)



(1716163200, 189.69, 191.9, 189.41, 190.84, 88502, 2, 0)
(1716249600, 191.48, 192.71, 191.36, 192.56, 83332, 2, 0)



(1716163200, 189.69, 191.9, 189.41, 190.84, 88502, 2, 0)
(1716249600, 191.48, 192.71, 191.36, 192.56, 83332, 2, 0)
(1716336000, 192.34, 192.82, 190.26, 190.47, 83702, 2, 0)



(1716163200, 189.69, 191.9, 189.41, 190.84, 88502, 2, 0)
(1716249600, 191.48, 192.71, 191.36, 192.56, 83332, 2, 0)
(1716336000, 192.34, 192.82, 190.26, 190.47, 83702, 2, 0)


2024-05-24 14:03:46.698799
1: (1716163200, 189.69, 191.9, 189.41, 190.84, 88502, 2, 0)
2: (1716249600, 191.48, 192.71, 191.36, 192.56, 83332, 2, 0)
3: (1716336000, 192.34, 192.82, 190.26, 190.47, 83702, 2, 0)
